	CouponNumber,	CouponUID
	055191166,	055191166
	055191173,	055191173
	055191180,	055191180
	055191197,	055191197
	055191203,	055191203
	055191210,	055191210
	055191227,	055191227
	055191234,	055191234
	055191241,	055191241
	055191258,	055191258
	055191265,	055191265
	055191272,	055191272
	055191289,	055191289
	055191296,	055191296
	055191302,	055191302
	055191319,	055191319
	055191326,	055191326
	055191333,	055191333
	055191340,	055191340
	055191357,	055191357
	055191364,	055191364
	055191371,	055191371
	055191388,	055191388
	055191395,	055191395
	055191401,	055191401
	055191418,	055191418
	055191425,	055191425
	055191432,	055191432
	055191449,	055191449
	055191456,	055191456
	055191463,	055191463
	055191470,	055191470
	055191487,	055191487
	055191494,	055191494
	055191500,	055191500
	055191517,	055191517
	055191524,	055191524
	055191531,	055191531
	055191548,	055191548
	055191555,	055191555
	055191562,	055191562
	055191579,	055191579
	055191586,	055191586
	055191593,	055191593
	055191609,	055191609
	055191616,	055191616
	055191623,	055191623
	055191630,	055191630
	055191647,	055191647
	055191654,	055191654
	055191661,	055191661
	055191678,	055191678
	055191685,	055191685
	055191692,	055191692
	055191708,	055191708
	055191715,	055191715
	055191722,	055191722
	055191739,	055191739
	055191746,	055191746
	055191753,	055191753
	055191760,	055191760
	055191777,	055191777
	055191784,	055191784
	055191791,	055191791
	055191807,	055191807
	055191814,	055191814
	055191821,	055191821
	055191838,	055191838
	055191845,	055191845
	055191852,	055191852
	055191869,	055191869
	055191876,	055191876
	055191883,	055191883
	055191890,	055191890
	055191906,	055191906
	055191913,	055191913
	055191920,	055191920
	055191937,	055191937
	055191944,	055191944
	055191951,	055191951
	055191968,	055191968
	055191975,	055191975
	055191982,	055191982
	055191999,	055191999
	055192002,	055192002
	055192019,	055192019
	055192026,	055192026
	055192033,	055192033
	055192040,	055192040
	055192057,	055192057
	055192064,	055192064
	055192071,	055192071
	055192088,	055192088
	055192095,	055192095
	055192101,	055192101
	055192118,	055192118
	055192125,	055192125
	055192132,	055192132
	055192149,	055192149
	055192156,	055192156
	055192163,	055192163
	055192170,	055192170
	055192187,	055192187
	055192194,	055192194
	055192200,	055192200
	055192217,	055192217
	055192224,	055192224
	055192231,	055192231
	055192248,	055192248
	055192255,	055192255
	055192262,	055192262
	055192279,	055192279
	055192286,	055192286
	055192293,	055192293
	055192309,	055192309
	055192316,	055192316
	055192323,	055192323
	055192330,	055192330
	055192347,	055192347
	055192354,	055192354
	055192361,	055192361
	055192378,	055192378
	055192385,	055192385
	055192392,	055192392
	055192408,	055192408
	055192415,	055192415
	055192422,	055192422
	055192439,	055192439
	055192446,	055192446
	055192453,	055192453
	055192460,	055192460
	055192477,	055192477
	055192484,	055192484
	055192491,	055192491
	055192507,	055192507
	055192514,	055192514
	055192521,	055192521
	055192538,	055192538
	055192545,	055192545
	055192552,	055192552
	055192569,	055192569
	055192576,	055192576
	055192583,	055192583
	055192590,	055192590
	055192606,	055192606
	055192613,	055192613
	055192620,	055192620
	055192637,	055192637
	055192644,	055192644
	055192651,	055192651
	055192668,	055192668
	055192675,	055192675
	055192682,	055192682
	055192699,	055192699
	055192705,	055192705
	055192712,	055192712
	055192729,	055192729
	055192736,	055192736
	055192743,	055192743
	055192750,	055192750
	055192767,	055192767
	055192774,	055192774
	055192781,	055192781
	055192798,	055192798
	055192804,	055192804
	055192811,	055192811
	055192828,	055192828
	055192835,	055192835
	055192842,	055192842
	055192859,	055192859
	055192866,	055192866
	055192873,	055192873
	055192880,	055192880
	055192897,	055192897
	055192903,	055192903
	055192910,	055192910
	055192927,	055192927
	055192934,	055192934
	055192941,	055192941
	055192958,	055192958
	055192965,	055192965
	055192972,	055192972
	055192989,	055192989
	055192996,	055192996
	055193009,	055193009
	055193016,	055193016
	055193023,	055193023
	055193030,	055193030
	055193047,	055193047
	055193054,	055193054
	055193061,	055193061
	055193078,	055193078
	055193085,	055193085
	055193092,	055193092
	055193108,	055193108
	055193115,	055193115
	055193122,	055193122
	055193139,	055193139
	055193146,	055193146
	055193153,	055193153
	055193160,	055193160
	055193177,	055193177
	055193184,	055193184
	055193191,	055193191
	055193207,	055193207
	055193214,	055193214
	055193221,	055193221
	055193238,	055193238
	055193245,	055193245
	055193252,	055193252
	055193269,	055193269
	055193276,	055193276
	055193283,	055193283
	055193290,	055193290
	055193306,	055193306
	055193313,	055193313
	055193320,	055193320
	055193337,	055193337
	055193344,	055193344
	055193351,	055193351
	055193368,	055193368
	055193375,	055193375
	055193382,	055193382
	055193399,	055193399
	055193405,	055193405
	055193412,	055193412
	055193429,	055193429
	055193436,	055193436
	055193443,	055193443
	055193450,	055193450
	055193467,	055193467
	055193474,	055193474
	055193481,	055193481
	055193498,	055193498
	055193504,	055193504
	055193511,	055193511
	055193528,	055193528
	055193535,	055193535
	055193542,	055193542
	055193559,	055193559
	055193566,	055193566
	055193573,	055193573
	055193580,	055193580
	055193597,	055193597
	055193603,	055193603
	055193610,	055193610
	055193627,	055193627
	055193634,	055193634
	055193641,	055193641
	055193658,	055193658
	055193665,	055193665
	055193672,	055193672
	055193689,	055193689
	055193696,	055193696
	055193702,	055193702
	055193719,	055193719
	055193726,	055193726
	055193733,	055193733
	055193740,	055193740
	055193757,	055193757
	055193764,	055193764
	055193771,	055193771
	055193788,	055193788
	055193795,	055193795
	055193801,	055193801
	055193818,	055193818
	055193825,	055193825
	055193832,	055193832
	055193849,	055193849
	055193856,	055193856
	055193863,	055193863
	055193870,	055193870
	055193887,	055193887
	055193894,	055193894
	055193900,	055193900
	055193917,	055193917
	055193924,	055193924
	055193931,	055193931
	055193948,	055193948
	055193955,	055193955
	055193962,	055193962
	055193979,	055193979
	055193986,	055193986
	055193993,	055193993
	055194006,	055194006
	055194013,	055194013
	055194020,	055194020
	055194037,	055194037
	055194044,	055194044
	055194051,	055194051
	055194068,	055194068
	055194075,	055194075
	055194082,	055194082
	055194099,	055194099
	055194105,	055194105
	055194112,	055194112
	055194129,	055194129
	055194136,	055194136
	055194143,	055194143
	055194150,	055194150
	055194167,	055194167
	055194174,	055194174
	055194181,	055194181
	055194198,	055194198
	055194204,	055194204
	055194211,	055194211
	055194228,	055194228
	055194235,	055194235
	055194242,	055194242
	055194259,	055194259
	055194266,	055194266
	055194273,	055194273
	055194280,	055194280
	055194297,	055194297
	055194303,	055194303
	055194310,	055194310
	055194327,	055194327
	055194334,	055194334
	055194341,	055194341
	055194358,	055194358
	055194365,	055194365
	055194372,	055194372
	055194389,	055194389
	055194396,	055194396
	055194402,	055194402
	055194419,	055194419
	055194426,	055194426
	055194433,	055194433
	055194440,	055194440
	055194457,	055194457
	055194464,	055194464
	055194471,	055194471
	055194488,	055194488
	055194495,	055194495
	055194501,	055194501
	055194518,	055194518
	055194525,	055194525
	055194532,	055194532
	055194549,	055194549
	055194556,	055194556
	055194563,	055194563
	055194570,	055194570
	055194587,	055194587
	055194594,	055194594
	055194600,	055194600
	055194617,	055194617
	055194624,	055194624
	055194631,	055194631
	055194648,	055194648
	055194655,	055194655
	055194662,	055194662
	055194679,	055194679
	055194686,	055194686
	055194693,	055194693
	055194709,	055194709
	055194716,	055194716
	055194723,	055194723
	055194730,	055194730
	055194747,	055194747
	055194754,	055194754
	055194761,	055194761
	055194778,	055194778
	055194785,	055194785
	055194792,	055194792
	055194808,	055194808
	055194815,	055194815
	055194822,	055194822
	055194839,	055194839
	055194846,	055194846
	055194853,	055194853
	055194860,	055194860
	055194877,	055194877
	055194884,	055194884
	055194891,	055194891
	055194907,	055194907
	055194914,	055194914
	055194921,	055194921
	055194938,	055194938
	055194945,	055194945
	055194952,	055194952
	055194969,	055194969
	055194976,	055194976
	055194983,	055194983
	055194990,	055194990
	055195003,	055195003
	055195010,	055195010
	055195027,	055195027
	055195034,	055195034
	055195041,	055195041
	055195058,	055195058
	055195065,	055195065
	055195072,	055195072
	055195089,	055195089
	055195096,	055195096
	055195102,	055195102
	055195119,	055195119
	055195126,	055195126
	055195133,	055195133
	055195140,	055195140
	055195157,	055195157
	055195164,	055195164
	055195171,	055195171
	055195188,	055195188
	055195195,	055195195
	055195201,	055195201
	055195218,	055195218
	055195225,	055195225
	055195232,	055195232
	055195249,	055195249
	055195256,	055195256
	055195263,	055195263
	055195270,	055195270
	055195287,	055195287
	055195294,	055195294
	055195300,	055195300
	055195317,	055195317
	055195324,	055195324
	055195331,	055195331
	055195348,	055195348
	055195355,	055195355
	055195362,	055195362
	055195379,	055195379
	055195386,	055195386
	055195393,	055195393
	055195409,	055195409
	055195416,	055195416
	055195423,	055195423
	055195430,	055195430
	055195447,	055195447
	055195454,	055195454
	055195461,	055195461
	055195478,	055195478
	055195485,	055195485
	055195492,	055195492
	055195508,	055195508
	055195515,	055195515
	055195522,	055195522
	055195539,	055195539
	055195546,	055195546
	055195553,	055195553
	055195560,	055195560
	055195577,	055195577
	055195584,	055195584
	055195591,	055195591
	055195607,	055195607
	055195614,	055195614
	055195621,	055195621
	055195638,	055195638
	055195645,	055195645
	055195652,	055195652
	055195669,	055195669
	055195676,	055195676
	055195683,	055195683
	055195690,	055195690
	055195706,	055195706
	055195713,	055195713
	055195720,	055195720
	055195737,	055195737
	055195744,	055195744
	055195751,	055195751
	055195768,	055195768
	055195775,	055195775
	055195782,	055195782
	055195799,	055195799
	055195805,	055195805
	055195812,	055195812
	055195829,	055195829
	055195836,	055195836
	055195843,	055195843
	055195850,	055195850
	055195867,	055195867
	055195874,	055195874
	055195881,	055195881
	055195898,	055195898
	055195904,	055195904
	055195911,	055195911
	055195928,	055195928
	055195935,	055195935
	055195942,	055195942
	055195959,	055195959
	055195966,	055195966
	055195973,	055195973
	055195980,	055195980
	055195997,	055195997
	055196000,	055196000
	055196017,	055196017
	055196024,	055196024
	055196031,	055196031
	055196048,	055196048
	055196055,	055196055
	055196062,	055196062
	055196079,	055196079
	055196086,	055196086
	055196093,	055196093
	055196109,	055196109
	055196116,	055196116
	055196123,	055196123
	055196130,	055196130
	055196147,	055196147
	055196154,	055196154
	055196161,	055196161
	055196178,	055196178
	055196185,	055196185
	055196192,	055196192
	055196208,	055196208
	055196215,	055196215
	055196222,	055196222
	055196239,	055196239
	055196246,	055196246
	055196253,	055196253
	055196260,	055196260
	055196277,	055196277
	055196284,	055196284
	055196291,	055196291
	055196307,	055196307
	055196314,	055196314
	055196321,	055196321
	055196338,	055196338
	055196345,	055196345
	055196352,	055196352
	055196369,	055196369
	055196376,	055196376
	055196383,	055196383
	055196390,	055196390
	055196406,	055196406
	055196413,	055196413
	055196420,	055196420
	055196437,	055196437
	055196444,	055196444
	055196451,	055196451
	055196468,	055196468
	055196475,	055196475
	055196482,	055196482
	055196499,	055196499
	055196505,	055196505
	055196512,	055196512
	055196529,	055196529
	055196536,	055196536
	055196543,	055196543
	055196550,	055196550
	055196567,	055196567
	055196574,	055196574
	055196581,	055196581
	055196598,	055196598
	055196604,	055196604
	055196611,	055196611
	055196628,	055196628
	055196635,	055196635
	055196642,	055196642
	055196659,	055196659
	055196666,	055196666
	055196673,	055196673
	055196680,	055196680
	055196697,	055196697
	055196703,	055196703
	055196710,	055196710
	055196727,	055196727
	055196734,	055196734
	055196741,	055196741
	055196758,	055196758
	055196765,	055196765
	055196772,	055196772
	055196789,	055196789
	055196796,	055196796
	055196802,	055196802
	055196819,	055196819
	055196826,	055196826
	055196833,	055196833
	055196840,	055196840
	055196857,	055196857
	055196864,	055196864
	055196871,	055196871
	055196888,	055196888
	055196895,	055196895
	055196901,	055196901
	055196918,	055196918
	055196925,	055196925
	055196932,	055196932
	055196949,	055196949
	055196956,	055196956
	055196963,	055196963
	055196970,	055196970
	055196987,	055196987
	055196994,	055196994
	055197007,	055197007
	055197014,	055197014
	055197021,	055197021
	055197038,	055197038
	055197045,	055197045
	055197052,	055197052
	055197069,	055197069
	055197076,	055197076
	055197083,	055197083
	055197090,	055197090
	055197106,	055197106
	055197113,	055197113
	055197120,	055197120
	055197137,	055197137
	055197144,	055197144
	055197151,	055197151
	055197168,	055197168
	055197175,	055197175
	055197182,	055197182
	055197199,	055197199
	055197205,	055197205
	055197212,	055197212
	055197229,	055197229
	055197236,	055197236
	055197243,	055197243
	055197250,	055197250
	055197267,	055197267
	055197274,	055197274
	055197281,	055197281
	055197298,	055197298
	055197304,	055197304
	055197311,	055197311
	055197328,	055197328
	055197335,	055197335
	055197342,	055197342
	055197359,	055197359
	055197366,	055197366
	055197373,	055197373
	055197380,	055197380
	055197397,	055197397
	055197403,	055197403
	055197410,	055197410
	055197427,	055197427
	055197434,	055197434
	055197441,	055197441
	055197458,	055197458
	055197465,	055197465
	055197472,	055197472
	055197489,	055197489
	055197496,	055197496
	055197502,	055197502
	055197519,	055197519
	055197526,	055197526
	055197533,	055197533
	055197540,	055197540
	055197557,	055197557
	055197564,	055197564
	055197571,	055197571
	055197588,	055197588
	055197595,	055197595
	055197601,	055197601
	055197618,	055197618
	055197625,	055197625
	055197632,	055197632
